index,0
1,114.75546342359539
2,34.358198861947486
3,19.97303592308828
4,75.95557098826649
5,47.390384401658274
6,40.641152991447356
7,68.87414011515521
8,11.416508275000202
9,15.931244181513954
10,57.7045794471469
11,52.50478036749467
12,38.781082431757966
13,47.781527917870726
14,30.978682210085616
15,60.20699367639595
16,58.743886592479036
17,81.85082039112494
18,81.20769350424568
19,53.07230665873809
20,94.0020803428934
21,62.97640962437032
22,38.62433947568687
23,64.14219221284982
24,67.32454614824651
25,58.05882236071518
26,20.639213832155747
27,45.399050222555886
28,39.19449623722932
29,101.65253153099209
30,112.77798881894317
31,64.82389711895243
32,97.41202850363958
33,99.79418880874773
34,85.81979374291501
35,40.46394630357186
36,32.640499464306465
37,44.51897073181608
38,52.916360931206384
39,71.8260302059998
40,62.59332909378838
41,49.00946652895236
42,94.64542989914052
43,110.65470829999553
44,23.904320982693186
45,96.79454293073606
46,96.63338957301963
47,62.83327579648939
48,59.95377094505502
49,35.27279787488558
50,41.73600086136271
51,103.6787666054849
52,111.58279271341894
53,79.40979566099037
54,33.68665186072741
55,65.95918030784519
56,64.78147431860373
57,83.1329988104541
58,102.42312134271118
59,99.63516233674987
60,31.0
61,69.11066267209074
62,119.0012292140714
63,102.7917083993379
64,102.73292207929914
65,50.97215622691351
66,88.5463902820601
67,37.033235778856444
68,58.70467330123837
69,92.88902890946216
70,96.44322544236472
71,44.51897073181608
72,82.4750487732392
73,61.69875249272717
74,94.38448754108009
75,67.10623709284413
76,46.82252409588278
77,69.07355826722893
78,45.431771693546644
79,60.359049048511004
80,96.76316651476635
81,23.3287543525971
82,60.326706513777026
83,60.33426441647937
84,73.48672340465852
85,101.22402156504666
86,64.3672875725616
87,70.3217628403342
88,110.24901196957939
89,30.76397852664908
90,55.862543980128045
91,93.7845007942501
92,7.0
93,102.219810979942
94,43.779064209291256
95,109.57137800509372
96,66.73491717590463
97,46.32176284033421
98,81.23364348995135
99,34.51897073181608
100,70.72003311743482
101,64.88183055997129
102,57.61389611900007
103,115.58615875274326
104,53.66090324946761
105,88.64003295275299
106,55.71567661020757
107,50.97868221008561
108,95.24622255476386
109,73.28346684609484
110,68.28797635432035
111,68.83683114216417
112,88.9027440378016
113,93.25407471145971
114,48.48072436704144
115,114.02382373962837
116,44.45690616293021
117,62.591711566735114
118,40.226886783190885
119,80.70455861084275
120,63.781527917870726
121,34.4640820299908
122,115.98017725504002
123,56.61064635188717
124,71.4475379591744
125,100.42171895013776
126,84.66234024482414
127,36.96892833530683
128,66.05882236071518
129,80.9151418289268
130,14.115494817869916
131,40.27102137050737
132,43.70612525730146
133,14.916508275000202
134,66.51343550381688
135,85.90644707177347
136,61.02160684513313
137,100.2443343666155
138,81.743604203334
139,33.190257685778796
140,56.53061541849866
141,89.47870257644595
142,67.66863656792502
143,79.61871603822158
144,56.03369300802352
145,20.916508275000204
146,10.049643510206753
147,51.4272466262511
148,44.89983453511044
149,53.42151823748907
150,29.931244181513957
151,53.62551463507071
152,101.28000936066574
153,60.77043796540537
154,37.714332342858846
155,34.55882236071518
156,86.2285277371207
157,17.963946303571863
158,21.620800553064242
159,50.54232550085946
160,97.78811390021667
161,59.738433404993174
162,65.05367042628038
163,7.0
164,61.6866518607274
165,78.03011730058779
166,84.93935770593025
167,62.97955968631347
168,115.07075671623095
169,92.73179395414496
170,26.755273422051474
171,136.033859550115
172,33.124228182265576
173,59.781527917870726
174,69.11627104502197
175,15.0
176,73.33819139917637
177,86.92134130570903
178,102.22848091098666
179,74.3451502890819
180,15.0
181,46.260626248569864
182,72.95729295280107
183,54.19279267077144
184,100.33920419940753
185,65.2285651120813
186,86.86084088594689
187,120.78363443301099
188,113.53067467297294
189,45.459802389619576
190,106.15292805805483
191,74.6234321113144
192,30.42409467467276
193,34.14525468523697
194,20.173381942996755
195,58.69062878274237
196,57.28126204013241
197,61.07355826722893
198,75.61775223900929
199,93.25456567351584
200,78.69733848349755
201,90.71014090196631
202,66.13860036981521
203,81.06021976176753
204,107.31858824638215
205,31.600872884529664
206,45.07355826722893
207,37.37253085969994
208,6.392789260714372
209,82.76644424768709
210,94.76349996948157
211,88.67184918768841
212,80.02177929740031
213,69.66383308044233
214,24.208537949220382
215,96.89876180281554
216,93.7298313702631
217,42.32616623634999
218,8.892789260714373
219,93.17589224423341
220,128.56849369973656
221,103.85584943114165
222,50.65879279732284
223,61.4791409982497
224,111.37406157357557
225,64.800806937874
226,86.40338445299909
227,79.23378934416316
228,53.666750265206886
229,64.49614834365894
230,32.10718549424507
231,45.24331534203304
232,58.80370860716883
233,62.34419762102915
234,87.44446509974169
235,58.6007953839625
236,70.8676149431949
237,41.38664082693692
238,67.90332792314454
239,105.6594452598506
240,78.2214970728019
241,87.08680848237961
242,55.55944560125588
243,39.96394630357186
244,112.15990578043302
245,26.578076606499046
246,114.9839597219469
247,62.53083132615069
248,74.27523411272352
249,87.88695921777881
250,19.416508275000204
251,31.0
252,69.69909645498731
253,67.39336491084464
254,96.7954191561066
255,15.8862388953325
256,56.3552092142442
257,20.277654802556626
258,50.55882236071518
259,69.30735662811783
260,36.69071755602904
261,63.27578772747972
262,43.42069407299646
263,82.59581292765854
264,46.217536557184566
265,68.975804117445
266,115.9263045910748
267,68.92776090299672
268,70.4765782067188
269,34.42409467467276
270,31.630929753571458
271,38.595416333847965
272,38.358198861947486
273,49.464569544112564
274,52.46483093484461
275,103.84410743582838
276,48.51897073181608
277,37.46890153567334
278,68.81389630919446
279,70.67054966255073
280,93.99532846381656
281,44.80276058138451
282,89.12989590339134
283,44.77105126558141
284,97.13307074369202
285,50.09042290045743
286,86.37873120085828
287,65.22830681446645
288,67.8569586597312
289,32.145380876916064
290,95.82470742740642
291,80.21945818236739
292,58.20445295087384
293,20.392789260714373
294,43.70365417309632
295,79.57003534038903
296,70.88754764526479
297,71.3421937313735
298,42.92764715348893
299,56.41338149041385
300,88.25501056985718
301,77.38035128581478
302,74.72039069221402
303,55.66879389317115
304,101.97844964332388
305,83.7685763238859
306,43.39596280556136
307,50.172738747532016
308,30.390263899953652
309,77.85028617223423
310,66.89001519922535
311,14.761339660834013
312,89.26812835509934
313,91.22863396676819
314,31.947863018999257
315,11.416508275000202
316,24.214243481691078
317,100.61731073199947
318,71.02880164592196
319,46.343093608177085
320,29.620800553064242
